prodID_TPCW;custID_TPCW;invoice_TPCW;amt;discounted;qty;salesDate
46;4;17742;202;0;97;2005-07-
100;32;17743;298;0;76;2009-08-
90;32;17743;115;0;30;2009-08-
102;15;17744;126;0;180;2007-11-
103;32;17745;155;0;38;2006-08-
53;32;17746;141;0;152;2005-08-
21;32;17746;284;0;35;2005-08-
89;14;17747;143;0;124;2009-06-
87;14;17747;376;0;37;2009-06-
6;14;17747;153;0;115;2009-06-
13;14;17748;341;0;120;2008-06-
44;14;17748;338;0;116;2008-06-
27;6;17749;165;0;122;2008-07-
51;6;17749;148;0;112;2008-07-
98;8;17750;379;0;31;2008-10-
96;7;17751;193;0;66;2008-11-
15;7;17751;322;0;111;2008-11-
103;7;17751;399;0;40;2008-11-
11;15;17752;173;0;71;2005-11-
24;12;17753;289;0;194;2010-08-
39;12;17753;364;0;91;2010-08-
55;7;17754;357;0;104;2005-11-
32;7;17754;370;0;96;2005-11-
97;7;17754;327;0;182;2005-11-
23;7;17754;301;0;117;2005-11-
98;7;17754;268;0;26;2005-11-
80;7;17755;190;0;172;2007-11-
56;7;17756;254;0;86;2006-11-
98;7;17756;377;0;117;2006-11-
67;7;17756;332;0;180;2006-11-
22;30;17757;272;0;33;2005-10-
57;30;17757;100;0;76;2005-10-
43;30;17757;303;0;110;2005-10-
10;33;17758;127;0;140;2009-11-
35;9;17759;334;0;157;2007-08-
9;9;17760;338;0;64;2006-08-
99;9;17760;304;0;137;2006-08-
55;9;17761;293;0;145;2009-08-
75;9;17761;215;0;123;2009-08-
24;30;17762;349;0;129;2008-10-
30;1;17763;222;0;182;2006-02-
34;1;17764;173;0;183;2005-02-
46;7;17765;263;0;35;2007-04-
9;24;17766;129;0;78;2008-03-
51;24;17767;319;0;49;2009-03-
86;24;17768;267;0;11;2006-03-
11;24;17768;133;0;199;2006-03-
80;12;17769;114;0;141;2006-07-
69;12;17770;151;0;138;2007-07-
64;33;17771;242;0;199;2008-11-
14;33;17771;371;0;35;2008-11-
90;37;17772;319;0;116;2009-12-
12;23;17773;262;0;116;2006-04-
31;7;17774;223;0;100;2010-04-
38;7;17774;332;0;180;2010-04-
32;7;17774;218;0;125;2010-04-
59;37;17775;381;0;158;2005-12-
53;37;17775;224;0;101;2005-12-
45;7;17776;370;0;150;2007-08-
83;37;17777;377;0;165;2007-12-
30;37;17777;101;0;167;2007-12-
16;37;17777;207;0;113;2007-12-
68;7;17778;137;0;123;2006-05-
99;7;17779;204;0;76;2005-05-
74;7;17779;349;0;186;2005-05-
4;2;17780;332;0;28;2009-07-
90;2;17781;331;0;144;2008-07-
64;2;17781;351;0;130;2008-07-
75;2;17781;130;0;80;2008-07-
79;2;17782;136;0;45;2005-07-
100;16;17783;215;0;34;2005-09-
97;8;17784;104;0;175;2010-07-
43;7;17785;176;0;34;2009-05-
79;7;17785;223;0;141;2009-05-
50;7;17785;198;0;91;2009-05-
14;7;17785;235;0;24;2009-05-
28;7;17786;223;0;115;2008-05-
100;24;17787;287;0;189;2006-08-
50;35;17788;268;0;173;2005-05-
27;35;17789;224;0;73;2007-05-
8;35;17790;274;0;40;2006-05-
60;35;17790;359;0;167;2006-05-
104;35;17791;134;0;32;2009-05-
52;35;17791;340;0;17;2009-05-
24;35;17792;115;0;17;2008-05-
71;35;17792;348;0;188;2008-05-
97;35;17792;296;0;32;2008-05-
30;23;17793;247;0;84;2008-06-
89;23;17793;239;0;92;2008-06-
1;28;17794;195;0;190;2010-02-
87;6;17795;164;0;181;2009-05-
92;6;17795;323;0;129;2009-05-
45;38;17796;375;0;67;2006-04-
102;38;17796;194;0;181;2006-04-
35;38;17796;150;0;198;2006-04-
45;33;17797;306;0;77;2005-11-
81;33;17798;193;0;11;2006-11-
27;6;17799;312;0;12;2007-05-
73;30;17800;385;0;49;2008-04-
63;8;17801;288;0;28;2010-09-
105;8;17801;378;0;73;2010-09-
24;31;17802;140;0;29;2010-01-
88;40;17803;361;0;60;2008-07-
46;40;17804;187;0;54;2009-07-
101;36;17805;104;0;112;2009-12-
53;36;17805;200;0;179;2009-12-
105;36;17805;267;0;61;2009-12-
80;36;17805;389;0;37;2009-12-
23;36;17806;123;0;89;2007-12-
39;40;17807;348;0;186;2006-07-
58;40;17808;213;0;173;2007-07-
48;40;17808;329;0;122;2007-07-
19;35;17809;344;0;32;2006-08-
94;35;17809;111;0;66;2006-08-
5;32;17810;218;0;10;2006-03-
88;32;17811;169;0;101;2007-03-
90;32;17811;291;0;172;2007-03-
60;12;17812;288;0;96;2010-04-
27;20;17813;182;0;27;2005-09-
50;17;17814;263;0;144;2009-07-
67;18;17815;182;0;197;2005-07-
83;17;17816;122;0;79;2005-07-
20;17;17816;188;0;19;2005-07-
88;17;17816;295;0;60;2005-07-
59;17;17817;243;0;197;2006-07-
27;17;17817;366;0;17;2006-07-
23;33;17818;168;0;133;2010-07-
35;20;17819;158;0;155;2007-12-
19;20;17819;282;0;141;2007-12-
81;20;17819;123;0;92;2007-12-
1;30;17820;241;0;48;2007-09-
13;40;17821;143;0;23;2005-03-
54;30;17822;108;0;196;2008-09-
52;30;17822;167;0;98;2008-09-
33;30;17822;255;0;108;2008-09-
3;20;17823;320;0;64;2005-12-
92;20;17823;386;0;34;2005-12-
92;36;17824;332;0;164;2010-02-
41;33;17825;118;0;29;2007-10-
13;33;17825;296;0;166;2007-10-
68;4;17826;275;0;37;2010-03-
43;34;17827;110;0;25;2009-07-
15;22;17828;105;0;57;2006-01-
76;22;17828;377;0;86;2006-01-
103;22;17829;272;0;123;2005-01-
69;2;17830;226;0;31;2007-09-
26;2;17831;227;0;138;2008-09-
79;2;17831;254;0;173;2008-09-
48;2;17831;361;0;38;2008-09-
104;34;17832;262;0;184;2006-07-
62;34;17832;400;0;152;2006-07-
19;34;17832;175;0;196;2006-07-
83;33;17833;232;0;175;2009-10-
26;33;17833;341;0;122;2009-10-
51;22;17834;189;0;173;2007-12-
11;13;17835;327;0;74;2009-09-
71;13;17835;120;0;44;2009-09-
48;32;17836;369;0;18;2006-02-
33;36;17837;259;0;34;2007-06-
5;36;17837;346;0;77;2007-06-
3;36;17837;372;0;189;2007-06-
79;40;17838;267;0;134;2008-10-
21;40;17838;190;0;51;2008-10-
82;11;17839;262;0;121;2006-02-
102;11;17840;383;0;80;2007-02-
27;16;17841;336;0;198;2007-11-
19;16;17842;389;0;147;2006-11-
36;23;17843;115;0;32;2007-05-
63;23;17843;258;0;76;2007-05-
64;29;17844;274;0;25;2005-09-
98;11;17845;341;0;137;2008-02-
94;11;17845;331;0;75;2008-02-
101;11;17845;284;0;98;2008-02-
104;17;17846;130;0;74;2008-10-
8;8;17847;367;0;133;2010-03-
75;8;17847;380;0;11;2010-03-
91;8;17847;303;0;179;2010-03-
92;37;17848;269;0;164;2007-03-
81;37;17848;234;0;41;2007-03-
90;37;17848;283;0;118;2007-03-
51;37;17849;118;0;179;2006-03-
97;14;17850;315;0;48;2006-07-
43;34;17851;150;0;66;2010-02-
88;34;17851;284;0;11;2010-02-
38;34;17851;237;0;64;2010-02-
57;14;17852;216;0;164;2009-07-
78;14;17853;374;0;176;2008-07-
23;14;17853;361;0;14;2008-07-
74;37;17854;346;0;67;2009-03-
92;37;17855;255;0;40;2008-03-
43;12;17856;373;0;198;2009-11-
84;12;17856;308;0;164;2009-11-
83;12;17856;131;0;185;2009-11-
68;12;17856;394;0;190;2009-11-
93;35;17857;205;0;21;2006-11-
45;35;17857;109;0;107;2006-11-
25;12;17858;190;0;191;2007-11-
12;12;17858;291;0;186;2007-11-
104;5;17859;219;0;52;2009-01-
48;22;17860;222;0;182;2009-12-
83;22;17860;148;0;85;2009-12-
59;22;17860;146;0;177;2009-12-
18;6;17861;183;0;14;2009-12-
99;5;17862;318;0;88;2010-10-
68;35;17863;396;0;178;2007-10-
102;35;17864;361;0;56;2006-10-
89;35;17865;242;0;54;2009-10-
46;35;17865;209;0;86;2009-10-
43;35;17866;112;0;128;2008-10-
37;35;17866;300;0;22;2008-10-
91;35;17866;279;0;70;2008-10-
8;35;17867;308;0;50;2010-09-
11;35;17867;372;0;85;2010-09-
53;34;17868;384;0;143;2006-03-
46;29;17869;117;0;10;2005-02-
8;39;17870;183;0;73;2008-07-
58;39;17871;103;0;194;2009-07-
74;39;17871;356;0;135;2009-07-
83;39;17871;288;0;27;2009-07-
65;1;17872;100;0;27;2008-05-
57;1;17873;320;0;154;2009-05-
8;39;17874;190;0;134;2009-07-
32;12;17875;368;0;99;2007-08-
103;12;17875;124;0;71;2007-08-
16;39;17876;245;0;154;2007-07-
33;1;17877;313;0;110;2005-05-
1;1;17878;283;0;34;2007-05-
59;1;17878;121;0;32;2007-05-
54;1;17878;390;0;60;2007-05-
92;39;17879;393;0;109;2006-07-
9;39;17879;162;0;31;2006-07-
87;39;17880;120;0;150;2007-07-
18;39;17880;351;0;92;2007-07-
67;39;17881;369;0;168;2005-07-
64;39;17881;357;0;59;2005-07-
39;39;17881;163;0;122;2005-07-
7;6;17882;343;0;159;2006-08-
78;6;17883;217;0;132;2007-08-
60;6;17883;283;0;130;2007-08-
28;6;17884;198;0;82;2007-10-
97;6;17885;378;0;191;2005-08-
42;6;17885;124;0;108;2005-08-
50;6;17885;268;0;167;2005-08-
40;20;17886;209;0;175;2005-08-
36;4;17887;341;0;23;2007-07-
105;4;17887;103;0;189;2007-07-
8;12;17888;386;0;22;2010-03-
72;12;17888;169;0;131;2010-03-
39;4;17889;116;0;99;2008-07-
23;4;17889;320;0;73;2008-07-
27;4;17889;388;0;22;2008-07-
84;6;17890;218;0;193;2009-10-
2;6;17890;315;0;181;2009-10-
17;6;17891;102;0;142;2008-08-
66;6;17891;178;0;39;2008-08-
93;6;17892;327;0;42;2009-08-
18;6;17892;105;0;30;2009-08-
41;6;17892;103;0;186;2009-08-
8;38;17893;389;0;120;2010-01-
59;38;17893;380;0;110;2010-01-
25;38;17893;101;0;195;2010-01-
70;38;17893;384;0;29;2010-01-
103;40;17894;204;0;161;2007-12-
88;15;17895;102;0;54;2005-01-
7;15;17895;281;0;141;2005-01-
102;15;17895;200;0;67;2005-01-
71;16;17896;303;0;23;2007-03-
3;16;17897;275;0;146;2006-03-
27;23;17898;252;0;82;2009-03-
52;23;17898;138;0;14;2009-03-
34;35;17899;210;0;115;2008-09-
81;35;17899;376;0;155;2008-09-
29;35;17899;105;0;20;2008-09-
80;35;17899;262;0;200;2008-09-
52;24;17900;313;0;58;2007-05-
56;24;17901;177;0;101;2006-05-
65;35;17902;110;0;188;2005-09-
87;16;17903;179;0;148;2008-03-
68;40;17904;132;0;99;2009-12-
63;14;17905;363;0;10;2008-07-
49;28;17906;366;0;163;2008-07-
35;21;17907;246;0;118;2005-12-
28;21;17907;241;0;200;2005-12-
45;21;17907;386;0;187;2005-12-
58;40;17908;187;0;121;2007-09-
34;40;17908;249;0;95;2007-09-
91;40;17908;258;0;71;2007-09-
103;15;17909;192;0;36;2010-07-
11;15;17909;323;0;68;2010-07-
25;31;17910;129;0;77;2010-06-
11;31;17910;399;0;35;2010-06-
38;37;17911;190;0;180;2010-10-
67;15;17912;244;0;90;2005-09-
79;21;17913;319;0;196;2009-12-
34;21;17913;126;0;30;2009-12-
88;21;17914;174;0;118;2008-12-
4;21;17914;105;0;186;2008-12-
6;21;17914;300;0;178;2008-12-
100;36;17915;114;0;47;2005-01-
104;36;17916;103;0;120;2007-01-
101;36;17917;112;0;136;2006-01-
93;24;17918;284;0;138;2010-05-
16;24;17918;286;0;22;2010-05-
40;33;17919;270;0;17;2009-10-
83;37;17920;164;0;119;2010-02-
100;17;17921;109;0;18;2006-07-
12;17;17922;145;0;197;2007-07-
30;31;17923;124;0;97;2010-01-
42;23;17924;175;0;30;2010-03-
43;23;17924;353;0;120;2010-03-
98;17;17925;326;0;188;2008-07-
101;17;17925;255;0;199;2008-07-
74;17;17925;251;0;65;2008-07-
18;36;17926;172;0;150;2008-09-
2;36;17926;400;0;179;2008-09-
13;28;17927;174;0;68;2009-10-
57;33;17928;224;0;80;2005-06-
82;33;17928;280;0;41;2005-06-
67;33;17929;232;0;118;2006-06-
66;33;17930;164;0;21;2007-06-
103;33;17930;149;0;198;2007-06-
43;33;17930;300;0;100;2007-06-
79;33;17931;247;0;136;2008-06-
26;33;17932;210;0;13;2009-06-
86;25;17933;383;0;38;2008-11-
11;25;17933;172;0;27;2008-11-
32;5;17934;229;0;30;2010-03-
34;5;17934;286;0;134;2010-03-
86;15;17935;241;0;114;2009-06-
27;10;17936;370;0;136;2005-11-
68;10;17936;178;0;116;2005-11-
97;30;17937;155;0;180;2009-04-
50;10;17938;225;0;167;2007-11-
52;10;17938;258;0;149;2007-11-
105;15;17939;390;0;71;2008-06-
98;15;17939;316;0;153;2008-06-
52;21;17940;141;0;175;2009-12-
40;21;17940;164;0;56;2009-12-
36;10;17941;230;0;36;2008-11-
76;30;17942;188;0;184;2006-04-
57;30;17943;204;0;158;2007-04-
82;30;17944;307;0;14;2007-08-
41;38;17945;108;0;58;2008-05-
78;38;17945;204;0;156;2008-05-
93;38;17946;242;0;166;2009-05-
59;32;17947;284;0;142;2009-08-
14;32;17947;115;0;132;2009-08-
71;17;17948;378;0;94;2010-08-
59;22;17949;362;0;190;2010-06-
83;18;17950;190;0;164;2007-03-
105;18;17951;184;0;27;2006-03-
91;18;17951;347;0;195;2006-03-
35;24;17952;353;0;144;2006-01-
53;24;17952;326;0;100;2006-01-
29;32;17953;173;0;64;2006-08-
94;38;17954;122;0;83;2006-05-
66;38;17955;111;0;167;2007-05-
47;38;17955;149;0;41;2007-05-
52;38;17955;101;0;165;2007-05-
15;26;17956;360;0;144;2008-01-
13;1;17957;152;0;24;2010-05-
76;26;17958;307;0;131;2009-01-
15;3;17959;361;0;195;2008-02-
52;3;17959;136;0;172;2008-02-
57;3;17959;357;0;137;2008-02-
20;3;17959;140;0;152;2008-02-
76;3;17960;249;0;129;2009-02-
87;15;17961;380;0;56;2005-12-
51;15;17961;146;0;26;2005-12-
15;3;17962;342;0;29;2005-02-
9;15;17963;125;0;193;2008-12-
50;15;17963;348;0;143;2008-12-
84;3;17964;166;0;34;2007-02-
33;33;17965;157;0;74;2010-02-
60;33;17965;227;0;62;2010-02-
39;3;17966;185;0;185;2010-06-
46;29;17967;223;0;37;2006-03-
95;29;17967;258;0;130;2006-03-
75;26;17968;399;0;135;2006-01-
6;2;17969;324;0;111;2010-08-
90;2;17969;280;0;159;2010-08-
4;28;17970;166;0;63;2008-04-
15;8;17971;317;0;41;2009-11-
57;32;17972;235;0;78;2009-04-
10;30;17973;287;0;35;2008-01-
68;32;17974;253;0;35;2005-04-
64;32;17974;268;0;181;2005-04-
71;32;17974;336;0;115;2005-04-
9;32;17975;296;0;117;2006-04-
61;32;17975;374;0;65;2006-04-
93;11;17976;386;0;178;2007-06-
21;11;17976;341;0;103;2007-06-
1;11;17977;110;0;181;2006-06-
75;11;17977;378;0;110;2006-06-
83;11;17978;330;0;69;2005-06-
88;11;17978;280;0;17;2005-06-
78;1;17979;249;0;87;2006-10-
32;1;17979;356;0;32;2006-10-
53;27;17980;327;0;195;2009-12-
48;27;17980;381;0;192;2009-12-
19;7;17981;138;0;140;2010-10-
37;7;17981;209;0;148;2010-10-
6;7;17982;178;0;159;2010-01-
75;1;17983;367;0;51;2008-10-
43;1;17983;260;0;16;2008-10-
58;11;17984;328;0;51;2009-06-
19;31;17985;150;0;146;2005-06-
28;31;17985;199;0;67;2005-06-
79;31;17985;351;0;37;2005-06-
44;31;17986;229;0;122;2007-06-
43;31;17986;390;0;30;2007-06-
16;31;17987;324;0;61;2008-06-
2;12;17988;332;0;20;2008-03-
89;12;17988;105;0;160;2008-03-
29;8;17989;318;0;80;2006-02-
92;18;17990;358;0;144;2010-09-
56;18;17990;339;0;45;2010-09-
21;12;17991;218;0;187;2010-07-
61;12;17991;124;0;138;2010-07-
101;12;17991;153;0;42;2010-07-
36;12;17992;311;0;64;2006-03-
23;37;17993;173;0;150;2008-11-
37;37;17993;198;0;127;2008-11-
87;34;17994;160;0;190;2009-03-
6;34;17994;161;0;134;2009-03-
64;34;17994;137;0;20;2009-03-
58;10;17995;123;0;54;2008-02-
62;10;17995;103;0;63;2008-02-
91;10;17996;301;0;83;2005-02-
94;10;17997;385;0;131;2006-02-
34;37;17998;253;0;39;2006-11-
17;37;17998;217;0;19;2006-11-
56;37;17999;346;0;50;2007-11-
42;37;18000;122;0;108;2005-11-
92;5;18001;245;0;159;2010-10-
98;27;18002;182;0;10;2009-11-
52;36;18003;251;0;181;2009-12-
77;36;18003;290;0;10;2009-12-
93;34;18004;263;0;16;2005-03-
39;34;18005;305;0;124;2007-03-
34;34;18005;352;0;67;2007-03-
46;34;18005;143;0;94;2007-03-
28;34;18006;266;0;95;2008-03-
44;34;18006;364;0;144;2008-03-
73;34;18006;282;0;90;2008-03-
100;28;18007;393;0;74;2007-04-
19;27;18008;226;0;40;2007-11-
71;10;18009;266;0;167;2009-06-
104;10;18009;374;0;134;2009-06-
15;33;18010;275;0;67;2010-01-
30;33;18010;293;0;170;2010-01-
88;40;18011;171;0;51;2010-04-
39;40;18011;298;0;28;2010-04-
29;17;18012;372;0;16;2009-03-
73;17;18013;186;0;43;2006-03-
1;17;18014;326;0;82;2005-03-
24;10;18015;152;0;114;2005-06-
64;10;18016;153;0;138;2006-06-
85;15;18017;283;0;126;2006-02-
94;15;18018;107;0;59;2007-02-
93;15;18019;385;0;151;2005-02-
25;15;18019;104;0;57;2005-02-
91;22;18020;195;0;76;2009-12-
50;22;18020;245;0;196;2009-12-
67;2;18021;152;0;34;2010-04-
55;22;18022;349;0;121;2005-12-
47;21;18023;104;0;141;2010-01-
24;27;18024;276;0;151;2010-10-
87;27;18024;337;0;20;2010-10-
55;15;18025;382;0;15;2008-02-
3;15;18026;325;0;170;2009-02-
51;15;18026;164;0;118;2009-02-
80;37;18027;325;0;182;2010-09-
88;13;18028;123;0;38;2007-05-
59;13;18029;241;0;54;2005-05-
28;13;18030;309;0;31;2009-05-
54;13;18031;199;0;23;2008-05-
81;13;18031;245;0;91;2008-05-
91;38;18032;361;0;87;2010-04-
94;38;18032;264;0;125;2010-04-
5;5;18033;204;0;29;2007-09-
54;34;18034;234;0;193;2010-05-
66;32;18035;254;0;18;2008-10-
1;33;18036;264;0;91;2009-01-
16;25;18037;117;0;49;2009-05-
95;25;18038;326;0;153;2008-05-
68;25;18038;166;0;64;2008-05-
38;40;18039;126;0;141;2007-05-
49;1;18040;375;0;142;2010-01-
44;25;18041;371;0;164;2006-05-
91;6;18042;294;0;50;2009-04-
11;6;18042;206;0;110;2009-04-
42;6;18043;155;0;189;2008-04-
41;6;18043;341;0;183;2008-04-
19;23;18044;162;0;72;2008-04-
37;33;18045;237;0;33;2010-06-
20;11;18046;353;0;18;2010-02-
91;11;18046;310;0;26;2010-02-
29;24;18047;104;0;25;2010-01-
87;6;18048;112;0;190;2005-04-
101;4;18049;101;0;120;2009-12-
94;12;18050;110;0;187;2006-10-
3;12;18050;289;0;65;2006-10-
91;12;18051;249;0;33;2005-10-
73;12;18051;224;0;63;2005-10-
42;12;18051;108;0;145;2005-10-
34;30;18052;339;0;75;2006-06-
96;14;18053;332;0;171;2006-03-
47;17;18054;157;0;22;2010-01-
12;17;18054;378;0;135;2010-01-
36;17;18054;113;0;134;2010-01-
97;6;18055;276;0;69;2006-09-
49;6;18056;293;0;198;2005-09-
44;4;18057;306;0;98;2005-12-
54;14;18058;302;0;133;2005-03-
44;14;18058;158;0;121;2005-03-
32;12;18059;306;0;75;2009-10-
24;38;18060;125;0;37;2008-02-
73;38;18060;359;0;133;2008-02-
39;38;18060;193;0;45;2008-02-
64;38;18060;126;0;63;2008-02-
86;27;18061;395;0;187;2008-04-
26;35;18062;106;0;125;2010-08-
3;35;18062;236;0;150;2010-08-
102;27;18063;382;0;147;2006-04-
58;38;18064;297;0;179;2008-12-
96;38;18064;170;0;160;2008-12-
99;38;18064;204;0;188;2008-12-
12;35;18065;139;0;73;2006-10-
3;35;18066;253;0;199;2007-10-
10;35;18066;288;0;65;2007-10-
6;35;18066;175;0;45;2007-10-
62;29;18067;163;0;99;2008-11-
32;29;18068;239;0;193;2009-11-
26;29;18069;337;0;184;2006-11-
42;29;18069;204;0;156;2006-11-
21;29;18070;262;0;100;2007-11-
15;35;18071;240;0;146;2008-10-
13;35;18072;376;0;174;2009-10-
8;38;18073;213;0;180;2006-12-
54;38;18074;309;0;111;2007-12-
63;38;18074;150;0;118;2007-12-
101;38;18074;296;0;120;2007-12-
92;39;18075;116;0;137;2007-11-
5;11;18076;230;0;74;2008-08-
65;35;18077;396;0;112;2010-02-
18;16;18078;223;0;160;2010-08-
15;25;18079;181;0;43;2009-05-
101;25;18080;255;0;85;2007-05-
94;25;18080;373;0;57;2007-05-
71;25;18080;267;0;24;2007-05-
64;34;18081;209;0;18;2008-03-
11;39;18082;188;0;165;2005-11-
41;39;18082;303;0;37;2005-11-
26;39;18082;274;0;133;2005-11-
100;11;18083;260;0;189;2006-08-
77;11;18084;157;0;16;2007-08-
95;33;18085;223;0;76;2007-01-
74;5;18086;102;0;145;2008-06-
7;5;18087;260;0;197;2009-06-
104;21;18088;395;0;97;2010-06-
73;21;18088;324;0;178;2010-06-
67;21;18088;328;0;89;2010-06-
26;21;18088;122;0;120;2010-06-
89;21;18088;187;0;86;2010-06-
49;21;18088;113;0;184;2010-06-
68;38;18089;242;0;127;2008-03-
72;38;18089;226;0;75;2008-03-
12;38;18090;220;0;97;2007-03-
105;38;18091;365;0;159;2006-03-
3;38;18091;165;0;152;2006-03-
49;38;18091;341;0;120;2006-03-
75;5;18092;325;0;171;2006-06-
60;5;18092;245;0;48;2006-06-
32;5;18092;128;0;63;2006-06-
104;5;18093;114;0;167;2007-06-
66;5;18093;284;0;177;2007-06-
92;5;18094;256;0;125;2005-06-
55;5;18094;123;0;61;2005-06-
16;5;18094;178;0;103;2005-06-
6;20;18095;342;0;189;2005-10-
42;20;18095;208;0;77;2005-10-
20;39;18096;398;0;106;2006-06-
44;39;18097;155;0;73;2007-06-
4;39;18097;373;0;169;2007-06-
36;40;18098;284;0;25;2008-07-
43;40;18098;257;0;96;2008-07-
9;40;18099;229;0;149;2009-07-
56;1;18100;268;0;39;2010-04-
36;40;18101;182;0;40;2006-07-
58;40;18101;320;0;17;2006-07-
48;39;18102;237;0;162;2008-06-
26;39;18102;153;0;120;2008-06-
31;39;18103;121;0;44;2009-06-
39;39;18103;146;0;79;2009-06-
103;39;18103;400;0;54;2009-06-
103;31;18104;291;0;189;2006-10-
88;5;18105;329;0;23;2009-03-
12;5;18105;180;0;122;2009-03-
2;5;18105;286;0;56;2009-03-
104;24;18106;298;0;175;2009-11-
67;24;18107;391;0;29;2008-11-
87;33;18108;301;0;190;2008-06-
10;31;18109;193;0;123;2008-10-
78;31;18110;394;0;62;2009-10-
104;25;18111;153;0;152;2007-10-
53;32;18112;230;0;13;2007-09-
21;3;18113;204;0;149;2007-07-
96;19;18114;309;0;85;2009-03-
81;19;18115;180;0;173;2007-03-
21;26;18116;183;0;172;2005-06-
43;25;18117;189;0;10;2008-10-
84;25;18117;122;0;17;2008-10-
40;25;18117;294;0;182;2008-10-
53;25;18118;193;0;73;2009-10-
49;40;18119;355;0;198;2005-02-
60;40;18119;218;0;17;2005-02-
29;38;18120;360;0;196;2005-09-
6;38;18121;131;0;74;2007-09-
46;38;18121;118;0;14;2007-09-
102;40;18122;209;0;180;2009-02-
55;40;18122;235;0;95;2009-02-
75;34;18123;281;0;164;2010-01-
35;34;18123;350;0;56;2010-01-
4;34;18123;197;0;51;2010-01-
1;3;18124;303;0;107;2010-01-
48;38;18125;379;0;76;2008-07-
90;13;18126;211;0;182;2010-08-
29;28;18127;311;0;57;2005-03-
83;38;18128;392;0;61;2005-11-
74;28;18129;196;0;33;2006-03-
89;28;18130;104;0;138;2009-03-
97;31;18131;100;0;155;2005-07-
9;31;18131;298;0;110;2005-07-
43;31;18132;125;0;146;2006-07-
104;31;18132;136;0;178;2006-07-
7;31;18132;259;0;147;2006-07-
5;38;18133;331;0;156;2008-11-
38;38;18133;351;0;11;2008-11-
10;38;18133;303;0;143;2008-11-
44;38;18134;169;0;113;2006-07-
58;38;18135;155;0;35;2005-07-
13;21;18136;335;0;42;2010-04-
52;31;18137;248;0;107;2010-08-
42;2;18138;237;0;168;2009-08-
40;35;18139;176;0;79;2006-09-
85;35;18139;122;0;43;2006-09-
19;35;18139;277;0;92;2006-09-
72;35;18140;102;0;105;2008-09-
59;18;18141;140;0;139;2008-03-
91;18;18141;159;0;72;2008-03-
17;33;18142;302;0;196;2009-10-
7;33;18143;283;0;187;2008-10-
2;33;18143;334;0;43;2008-10-
30;33;18143;132;0;41;2008-10-
18;33;18143;163;0;50;2008-10-
60;33;18143;136;0;168;2008-10-
93;33;18143;148;0;17;2008-10-
100;4;18144;363;0;153;2005-03-
36;4;18144;391;0;25;2005-03-
14;39;18145;131;0;16;2009-10-
9;39;18145;243;0;167;2009-10-
52;39;18146;236;0;86;2005-10-
42;39;18146;270;0;158;2005-10-
24;25;18147;354;0;102;2008-10-
48;39;18148;122;0;93;2007-10-
7;30;18149;200;0;128;2009-03-
41;33;18150;192;0;49;2005-10-
14;33;18151;382;0;49;2007-10-
69;33;18151;326;0;12;2007-10-
100;37;18152;331;0;180;2007-07-
60;19;18153;193;0;175;2009-04-
30;19;18153;206;0;92;2009-04-
9;19;18154;356;0;30;2008-04-
53;19;18154;140;0;177;2008-04-
89;5;18155;306;0;145;2009-01-
17;5;18155;233;0;105;2009-01-
58;24;18156;118;0;181;2010-02-
92;5;18157;297;0;42;2006-01-
37;19;18158;305;0;33;2005-04-
102;19;18159;364;0;99;2007-04-
41;38;18160;129;0;105;2010-05-
31;21;18161;125;0;138;2008-12-
4;21;18162;300;0;10;2005-12-
62;21;18163;131;0;71;2006-12-
35;21;18164;318;0;78;2007-12-
3;6;18165;143;0;27;2010-10-
53;6;18165;232;0;163;2010-10-
78;1;18166;393;0;157;2007-07-
9;6;18167;276;0;193;2007-03-
7;6;18167;208;0;142;2007-03-
51;25;18168;377;0;66;2007-10-
101;13;18169;388;0;42;2006-08-
17;37;18170;310;0;65;2008-02-
19;22;18171;260;0;52;2008-12-
67;22;18171;352;0;55;2008-12-
47;22;18171;170;0;133;2008-12-
30;31;18172;151;0;46;2005-01-
28;31;18172;385;0;50;2005-01-
31;31;18172;383;0;188;2005-01-
99;31;18173;166;0;85;2006-01-
59;28;18174;264;0;92;2005-02-
103;28;18175;262;0;140;2006-02-
71;28;18176;155;0;195;2007-02-
59;14;18177;397;0;97;2009-01-
89;14;18177;393;0;78;2009-01-
95;14;18177;305;0;136;2009-01-
46;2;18178;103;0;140;2010-02-
22;28;18179;117;0;140;2005-10-
85;28;18179;386;0;41;2005-10-
73;28;18180;239;0;139;2007-11-
34;28;18180;183;0;109;2007-11-
104;14;18181;115;0;115;2005-01-
20;28;18182;137;0;34;2009-11-
93;28;18182;379;0;133;2009-11-
9;14;18183;266;0;123;2007-01-
52;14;18183;356;0;122;2007-01-
79;14;18183;294;0;187;2007-01-
64;14;18183;300;0;134;2007-01-
64;14;18184;366;0;67;2006-01-
92;14;18184;185;0;90;2006-01-
82;14;18184;374;0;53;2006-01-
45;14;18184;220;0;139;2006-01-
14;14;18184;369;0;171;2006-01-
97;28;18185;215;0;143;2009-02-
30;38;18186;135;0;126;2010-04-
95;10;18187;154;0;111;2007-10-
24;10;18188;381;0;183;2005-10-
53;10;18189;382;0;158;2009-10-
11;37;18190;373;0;128;2009-02-
102;37;18191;289;0;148;2008-02-
49;37;18191;180;0;98;2008-02-
36;4;18192;181;0;92;2008-11-
72;4;18192;148;0;132;2008-11-
